raw_column,standard_column,table_context,label
refund_date_field_temp,transaction_id,transactions,0
gndr,income_range,customers,0
stock_qty,product_size,products,0
customertype,customer_email,customers,0
client_city,customer_city,customers,1
shipping_zip,order_id,orders,0
preferred_language,registration_date,customers,0
raw_staff_mail_address,employee_address,employees,0
currency_code,currency_code,transactions,1
transaction_notes_old,transaction_notes,transactions,1
Shipping_Street_Address,order_source,orders,0
prdct,product_name,products,0
customerstate,customer_state,customers,1
transaction_temp,refund_amount,transactions,0
last-updated,date_added,products,0
order_priority_src,order_priority,orders,1
shippingzip,order_total,orders,0
purchase_state,order_id,orders,0
employee,employee_address,employees,0
gndr,gender,customers,1
old_manager_id,employee_id,employees,0
NEW_INCOME_RANGE,occupation,customers,0
coupon_code,customer_id,orders,0
LAST_LOGIN_DATETIME,preferred_language,customers,0
col_last_login_date,last_login_date,customers,1
LOYALTY_POINTS,customer_id,customers,0
reservation_id,order_id,orders,1
order.notes,discount_amount,orders,0
transactiontype,transaction_type,transactions,1
ProductCategory,product_category,products,1
reorder-level,reorder_level,products,1
new_EmployeeDepartment,employee_salary,employees,0
ExchangeRate,transaction_amount,transactions,0
CUSTOMER_STATUS,customer_status,customers,1
productsizev2,product_size,products,1
preferred_language,last_login_date,customers,0
prdct_brnd,product_dimensions,products,0
cstmr_stts,date_of_birth,customers,0
member_country,customer_country,customers,1
oldorderpriority,order_notes,orders,0
buyer_zip,customer_zip,customers,1
purchaser_city,customer_zip,customers,0
transactio,transaction_id,transactions,0
member_city_field,customer_city,customers,1
employee.state.field,manager_id,employees,0
cust_electronic_mail,customer_country,customers,0
mrgncy_cntct,employee_zip,employees,0
o_dt,coupon_code,orders,0
cstmr_id,transaction_notes,transactions,0
col_last-updated,stock_quantity,products,0
preferred_language,customer_segment,customers,0
product.price,product_weight,products,0
temp_order_id,order_date,orders,0
registration-time,last_login_date,customers,0
employees,termination_date,employees,0
employee_d,employee_department,employees,1
PAYMENT_METHOD,payment_method,orders,1
prdct_prc,product_price,products,1
cstmrcty,customer_city,customers,1
date_of_birth_v2,occupation,customers,0
authorizat,refund_amount,transactions,0
HIRE_DATE,date_of_birth,employees,0
cust_e_mail,customer_email,customers,1
employee_zip_field,employee_zip,employees,1
customer.phone,customer_email,customers,0
productcategory,product_dimensions,products,0
legacy_order_id,transaction_amount,transactions,0
worker_condition,termination_date,employees,0
legacy_YearsOfService,years_of_service,employees,1
manager_id,employee_status,employees,0
e_electronic_mail,employee_email,employees,1
PRODUCT_BARCODE,product_category,products,0
shipping_state,order_date,orders,0
tax_mnt,order_date,orders,0
merchant_id,merchant_id,transactions,1
stf_zip,employee_zip,employees,1
personnel_department,employee_department,employees,1
TRANSACTION_STATUS,order_id,transactions,0
customer.phone,date_of_birth,customers,0
product_weight_v2,product_weight,products,1
REFUNDDATE,terminal_id,transactions,0
payment_method,exchange_rate,transactions,0
TransactionNotes,refund_date,transactions,0
transactionamount,payment_method,transactions,0
new_transaction_timestamp_raw,coupon_code,orders,0
pmtfee,merchant_id,transactions,0
booking_stage,discount_amount,orders,0
PreferredLanguage,customer_city,customers,0
actual_del,shipping_state,orders,0
order_date,shipping_zip,orders,0
preferred_language,customer_email,customers,0
occupation,date_of_birth,customers,0
mply_dprtmnt,employee_department,employees,1
estimateddelivery,estimated_delivery,orders,1
tm_brcd,product_status,products,0
LastLoginDate,customer_city,customers,0
transaction_type,transaction_type,transactions,1
transaction_fee,transaction_fee,transactions,1
RDR_DT,customer_id,orders,0
shippingstate,order_id,orders,0
transaction_notes,transaction_fee,transactions,0
delivery_timestamp,order_date,orders,0
shipping_city,tax_amount,orders,0
card,refund_date,transactions,0
employeedepartment,employee_department,employees,1
CouponCode,coupon_code,orders,1
product_cost,product_color,products,0
CUSTOMER_PHONE,customer_id,customers,0
productcategory,product_weight,products,0
trnsctn.nts,transaction_fee,transactions,0
StockQuantity,product_id,products,0
RdrTtl,discount_amount,orders,0
old_termination_date,termination_date,employees,1
shipping_zip_legacy,shipping_cost,orders,0
itm,product_dimensions,products,0
col_shipping_address,shipping_address,orders,1
employeestatus_field,manager_id,employees,0
trnsctn_mnt,customer_id,transactions,0
shippingcost,shipping_address,orders,0
lst_lgn_dt,loyalty_points,customers,0
Product_Dimensions,product_brand,products,0
personnel_name,employee_city,employees,0
INCOME_RANGE,customer_id,customers,0
rgstrtn_dt,customer_city,customers,0
currency_code,refund_date,transactions,0
CstmrZip,customer_zip,customers,1
employeename,employee_name,employees,1
new_TaxAmount,coupon_code,orders,0
crd_lst_fr,transaction_status,transactions,0
shippinga,order_total,orders,0
productdimensions,supplier_id,products,0
rdr_ttl,order_notes,orders,0
account_city,customer_country,customers,0
EmployeeAddress,employee_id,employees,0
date,reorder_level,products,0
refund,currency_code,transactions,0
customerid,customer_id,transactions,1
xchng.rt,transaction_id,transactions,0
temp_years_of_service,termination_date,employees,0
lst_lgn_dt,customer_city,customers,0
yrs_of_srvc,performance_rating,employees,0
temp_personnel_stage,employee_id,employees,0
authorization_code,transaction_date,transactions,0
cstmr_type,occupation,customers,0
prodrate,product_weight,products,0
sttlmnt_dt,exchange_rate,transactions,0
employeeid,employee_id,employees,1
col_item_weight_field,product_id,products,0
productsi,product_subcategory,products,0
payment_processor,transaction_notes,transactions,0
src_EMERGENCY_PHONE,emergency_phone,employees,1
stf_department,employee_salary,employees,0
PerformanceRating,employee_zip,employees,0
client_id,tax_amount,orders,0
shippingcost,coupon_code,orders,0
gender,gender,customers,1
payment_method,coupon_code,orders,0
order_total_new,tax_amount,orders,0
MPLY_DDRSS,employee_address,employees,1
emergency_contact,emergency_contact,employees,1
clnt_city,loyalty_points,customers,0
temp_transaction_status,settlement_date,transactions,0
new_customer_state_v1_new,customer_state,customers,1
shipping_zip,shipping_zip,orders,1
productcolor,product_color,products,1
sttlmnt_dt,transaction_type,transactions,0
transactionnotes,refund_date,transactions,0
cpncd,coupon_code,orders,1
trnsctn_dt,currency_code,transactions,0
preferred_language,customer_id,customers,0
sale_state,order_date,orders,0
clnt_id,customer_address,customers,0
orderid,currency_code,transactions,0
AUTHORIZATION_CODE,authorization_code,transactions,1
order.notes,payment_method,orders,0
ProductBarcode,last_updated,products,0
TRANSACTION_AMOUNT,order_id,transactions,0
orderdate_field,order_date,orders,1
performance_rating,manager_id,employees,0
ReorderLevel,product_description,products,0
EmployeePosition,emergency_phone,employees,0
new_employee_phone,years_of_service,employees,0
cstmr_id,transaction_status,transactions,0
employee,employee_city,employees,1
Customer_Address,customer_phone,customers,0
c_id,customer_id,orders,1
settlement_timestamp,terminal_id,transactions,0
product_we,product_price,products,0
gndr,customer_city,customers,0
teammemberid,employee_phone,employees,0
payment-method,order_id,transactions,0
payment_notes_new,transaction_amount,transactions,0
transaction-status,refund_amount,transactions,0
t_type,refund_amount,transactions,0
manager_id,manager_id,employees,1
product_barcode,product_size,products,0
buyer_type,customer_segment,customers,0
STAFF_DEPARTMENT,employee_position,employees,0
OrderDate,shipping_state,orders,0
prdct_brcd,last_updated,products,0
terminalid,payment_processor,transactions,0
src_spplr_id,supplier_id,products,1
staff_id,termination_date,employees,0
customer.name,customer_id,customers,0
old_new.employee.zip,employee_email,employees,0
StffDprtmnt,employee_zip,employees,0
MrgncyPhn,employee_status,employees,0
PRODUCT_COST,product_cost,products,1
t_timestamp,transaction_fee,transactions,0
occupation,income_range,customers,0
product-weight,product_dimensions,products,0
trmnl_id,terminal_id,transactions,1
stmtddlvryv1,estimated_delivery,orders,1
rdr_dt,order_date,orders,1
purchase_ts,order_status,orders,0
tax_amount,discount_amount,orders,0
transaction_date,merchant_id,transactions,0
supplier_id,last_updated,products,0
orig_terminal_id,customer_id,transactions,0
old_employee_zip,employee_id,employees,0
ProductDimensions,product_subcategory,products,0
mply.ddrss,employee_zip,employees,0
ORDER_TOTAL,order_total,orders,1
terminal_id,customer_id,transactions,0
DISCOUNT_AMOUNT,actual_delivery,orders,0
shipping_state,customer_id,orders,0
hiredate,emergency_contact,employees,0
p_sku,product_category,products,0
raw_payment_method,authorization_code,transactions,0
PRODUCT_SUBCATEGORY,product_subcategory,products,1
productprice,product_price,products,1
performance_rating,employee_id,employees,0
prod_size,product_size,products,1
MRGNCY_CNTCT,employee_city,employees,0
PRFRRD-LNGG,customer_id,customers,0
discount_amount,discount_amount,orders,1
dlvry_dt,actual_delivery,orders,0
c_id,preferred_language,customers,0
mply_ddrss_new,employee_address,employees,1
product_field,last_updated,products,0
lastlogindate,preferred_language,customers,0
cstmr_cntry,customer_segment,customers,0
thrztn_cd,transaction_status,transactions,0
EmployeeZip,employee_name,employees,0
cstmr_nm,customer_type,customers,0
product_brand,product_brand,products,1
ShippingZip,payment_method,orders,0
Employee_Salary,employee_salary,employees,1
settlement_d,settlement_date,transactions,1
crd_lst_fr,authorization_code,transactions,0
lstlgndt,customer_state,customers,0
Hire_Date,employee_id,employees,0
product_su,product_subcategory,products,1
employee_id_field,employee_id,employees,1
p_subcategory,product_dimensions,products,0
prdct_id,product_id,products,1
occupation,customer_id,customers,0
Authorization_Code,authorization_code,transactions,1
reorder_level,product_brand,products,0
src_emp_location,employee_id,employees,0
cstmr_country,occupation,customers,0
RefundValue,refund_amount,transactions,1
staff_city,employee_city,employees,1
product_size_orig,reorder_level,products,0
currency_code,transaction_date,transactions,0
client_sts_new,preferred_language,customers,0
article_weight,product_color,products,0
product.cost,product_cost,products,1
ProductWeight,product_weight,products,1
prdct_prc_field,product_price,products,1
settlement_date_v1,settlement_date,transactions,1
supplierid,product_status,products,0
tax_mnt,discount_amount,orders,0
order_prio,order_date,orders,0
hiredatetime,employee_status,employees,0
TransactionId,transaction_notes,transactions,0
last_updated_old,last_updated,products,1
order-id,payment_processor,transactions,0
cstmrsttfld,customer_state,customers,1
ProductPrice,last_updated,products,0
customer_email,customer_email,customers,1
EMPLOYEE_SALARY,employee_zip,employees,0
shppng_stt,estimated_delivery,orders,0
prdct_prc,product_brand,products,0
OrderTotal,order_total,orders,1
SHIPPING_ADDRESS,estimated_delivery,orders,0
CUSTOMER_ADDRESS,customer_name,customers,0
performance_rating,employee_address,employees,0
xchng_rt,transaction_amount,transactions,0
col_productbrand,product_brand,products,1
transaction_type,transaction_status,transactions,0
ProductId,date_added,products,0
team.member.position,employee_department,employees,0
stock_quantity,date_added,products,0
customer_email_old,income_range,customers,0
new_performancerating,emergency_phone,employees,0
reorder_level,reorder_level,products,1
prod_weight,product_weight,products,1
EMPLOYEE_NAME,employee_email,employees,0
Product.Subcategory,product_dimensions,products,0
CardLastFour,transaction_date,transactions,0
temp_Gender,income_range,customers,0
discount_amount,coupon_code,orders,0
performancerating,employee_status,employees,0
order_date_v1,order_id,orders,0
shipping_address,shipping_address,orders,1
MERCHANDISE_BARCODE,product_barcode,products,1
customer_address_new,customer_type,customers,0
employee,employee_department,employees,1
exchange_rate,transaction_notes,transactions,0
trmnl_id,refund_date,transactions,0
Customer_Id,customer_id,orders,1
p_subcategory,product_sku,products,0
sku_size,product_color,products,0
OrderDate,payment_method,orders,0
payment-method,customer_id,orders,0
SHIPPINGCOST,payment_method,orders,0
